2.700000000000000000e+01
1.180000000000000000e+02
2.000000000000000000e+01
3.000000000000000000e+00
1.670000000000000000e+02
8.200000000000000000e+01
1.030000000000000000e+02
1.600000000000000000e+02
4.600000000000000000e+01
1.020000000000000000e+02
1.910000000000000000e+02
8.900000000000000000e+01
1.520000000000000000e+02
4.500000000000000000e+01
7.000000000000000000e+01
7.300000000000000000e+01
1.750000000000000000e+02
1.560000000000000000e+02
1.900000000000000000e+01
1.630000000000000000e+02
1.690000000000000000e+02
8.700000000000000000e+01
7.700000000000000000e+01
1.700000000000000000e+01
6.500000000000000000e+01
1.950000000000000000e+02
1.830000000000000000e+02
1.080000000000000000e+02
1.290000000000000000e+02
5.800000000000000000e+01
4.000000000000000000e+01
8.600000000000000000e+01
8.800000000000000000e+01
5.600000000000000000e+01
1.010000000000000000e+02
1.160000000000000000e+02
9.700000000000000000e+01
4.100000000000000000e+01
1.190000000000000000e+02
9.500000000000000000e+01
