9.000000000000000000e+01
4.500000000000000000e+01
1.800000000000000000e+02
7.000000000000000000e+00
9.500000000000000000e+01
9.200000000000000000e+01
6.700000000000000000e+01
4.100000000000000000e+01
1.680000000000000000e+02
2.000000000000000000e+00
4.800000000000000000e+01
7.900000000000000000e+01
1.590000000000000000e+02
1.560000000000000000e+02
9.100000000000000000e+01
1.340000000000000000e+02
0.000000000000000000e+00
1.450000000000000000e+02
1.330000000000000000e+02
1.860000000000000000e+02
1.410000000000000000e+02
1.400000000000000000e+01
1.570000000000000000e+02
5.100000000000000000e+01
3.000000000000000000e+00
1.830000000000000000e+02
7.700000000000000000e+01
1.210000000000000000e+02
1.490000000000000000e+02
3.300000000000000000e+01
7.500000000000000000e+01
5.800000000000000000e+01
1.060000000000000000e+02
1.280000000000000000e+02
1.870000000000000000e+02
1.190000000000000000e+02
2.300000000000000000e+01
1.200000000000000000e+02
1.920000000000000000e+02
1.050000000000000000e+02
